"year","SASAP.Region","species","p_conf","sector","source_report","harvest"
2002,"Chignik","sockeye",NA,"Subsistence",NA,10091.96
2002,"Cook Inlet","chinook",NA,"Personal Use",NA,1130.98
2002,"Cook Inlet","chinook",NA,"Subsistence",NA,2416.69
2002,"Cook Inlet","chum",NA,"Personal Use",NA,768.99
2002,"Cook Inlet","chum",NA,"Subsistence",NA,647.89
2002,"Cook Inlet","coho",NA,"Personal Use",NA,4791.96
2002,"Cook Inlet","coho",NA,"Subsistence",NA,2742.29
2002,"Cook Inlet","pink",NA,"Personal Use",NA,251
2002,"Cook Inlet","pink",NA,"Subsistence",NA,2780.35
2002,"Cook Inlet","sockeye",NA,"Personal Use",NA,259655.96
2002,"Cook Inlet","sockeye",NA,"Subsistence",NA,15495.62
2002,"Copper River","chinook",NA,"Subsistence",NA,6587.71
2002,"Copper River","chum",NA,"Subsistence",NA,1.1
2002,"Copper River","coho",NA,"Subsistence",NA,2720.05
2002,"Copper River","pink",NA,"Subsistence",NA,0
2002,"Copper River","sockeye",NA,"Subsistence",NA,154725.43
2002,"Kodiak","chinook",NA,"Subsistence",NA,593
2002,"Kodiak","chum",NA,"Subsistence",NA,350
2002,"Kodiak","coho",NA,"Subsistence",NA,6057
2002,"Kodiak","pink",NA,"Subsistence",NA,1665
2002,"Kodiak","sockeye",NA,"Subsistence",NA,32977
2002,"Kotzebue","chinook",NA,"Subsistence",NA,97.13
2002,"Kotzebue","chum",NA,"Subsistence",NA,78767.45
2002,"Kotzebue","coho",NA,"Subsistence",NA,783.58
2002,"Kotzebue","pink",NA,"Subsistence",NA,367.8
2002,"Kotzebue","sockeye",NA,"Subsistence",NA,182.85
2002,"Kuskokwim","chinook",NA,"Subsistence",NA,84513.32
2002,"Kuskokwim","chum",NA,"Subsistence",NA,95022.63
2002,"Kuskokwim","coho",NA,"Subsistence",NA,44603.07
2002,"Kuskokwim","pink",NA,"Subsistence",NA,0
2002,"Kuskokwim","sockeye",NA,"Subsistence",NA,34306.95
2002,"Norton Sound","chinook",NA,"Subsistence",NA,11181.12
2002,"Norton Sound","chum",NA,"Subsistence",NA,40338.91
2002,"Norton Sound","coho",NA,"Subsistence",NA,34695.14
2002,"Norton Sound","pink",NA,"Subsistence",NA,133972.41
2002,"Norton Sound","sockeye",NA,"Subsistence",NA,8988.41
2002,"Southeast","chinook",NA,"Personal Use",NA,448.16
2002,"Southeast","chinook",NA,"Subsistence",NA,3264.84
2002,"Southeast","chum",NA,"Personal Use",NA,1509.44
2002,"Southeast","chum",NA,"Subsistence",NA,2855.88
2002,"Southeast","coho",NA,"Personal Use",NA,1080.72
2002,"Southeast","coho",NA,"Subsistence",NA,5271
2002,"Southeast","pink",NA,"Personal Use",NA,2628.72
2002,"Southeast","pink",NA,"Subsistence",NA,3790.42
2002,"Southeast","sockeye",NA,"Personal Use",NA,18586.44
2002,"Southeast","sockeye",NA,"Subsistence",NA,94171.48
2002,"Yukon","chinook",NA,"Personal Use",NA,134.78
2002,"Yukon","chinook",NA,"Subsistence",NA,86663.75
2002,"Yukon","chum",NA,"Personal Use",NA,204.28
2002,"Yukon","chum",NA,"Subsistence",NA,204516.74
2002,"Yukon","coho",NA,"Personal Use",NA,20
2002,"Yukon","coho",NA,"Subsistence",NA,32150.78
2002,"Yukon","pink",NA,"Personal Use",NA,0
2002,"Yukon","pink",NA,"Subsistence",NA,16847.63
2002,"Yukon","sockeye",NA,"Personal Use",NA,0
2002,"Yukon","sockeye",NA,"Subsistence",NA,0
2003,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,336.5
2003,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,2393.68
2003,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,4837.76
2003,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1571.95
2003,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,15564.45
2003,"Bristol Bay","chinook",NA,"Subsistence",NA,21230.94
2003,"Bristol Bay","chum",NA,"Subsistence",NA,5868.32
2003,"Bristol Bay","coho",NA,"Subsistence",NA,7816.11
2003,"Bristol Bay","pink",NA,"Subsistence",NA,1062.13
2003,"Bristol Bay","sockeye",NA,"Subsistence",NA,95689.92
2003,"Chignik","chinook",NA,"Subsistence",NA,266.63
2003,"Chignik","chum",NA,"Subsistence",NA,286.5
2003,"Chignik","coho",NA,"Subsistence",NA,2255.54
2003,"Chignik","pink",NA,"Subsistence",NA,1596.79
2003,"Chignik","sockeye",NA,"Subsistence",NA,10988.51
2003,"Cook Inlet","chinook",NA,"Personal Use",NA,1727.94
2003,"Cook Inlet","chinook",NA,"Subsistence",NA,2375.8
2003,"Cook Inlet","chum",NA,"Personal Use",NA,380.01
2003,"Cook Inlet","chum",NA,"Subsistence",NA,683.63
2003,"Cook Inlet","coho",NA,"Personal Use",NA,3321
2003,"Cook Inlet","coho",NA,"Subsistence",NA,1881.12
2003,"Cook Inlet","pink",NA,"Personal Use",NA,170
2003,"Cook Inlet","pink",NA,"Subsistence",NA,1712.27
2003,"Cook Inlet","sockeye",NA,"Personal Use",NA,298887.98
2003,"Cook Inlet","sockeye",NA,"Subsistence",NA,12502.67
2003,"Copper River","chinook",NA,"Personal Use",NA,1962.35
2003,"Copper River","chinook",NA,"Subsistence",NA,4107.22
2003,"Copper River","chum",NA,"Personal Use",NA,0
2003,"Copper River","chum",NA,"Subsistence",NA,0
2003,"Copper River","coho",NA,"Personal Use",NA,2579.27
2003,"Copper River","coho",NA,"Subsistence",NA,838.59
2003,"Copper River","pink",NA,"Personal Use",NA,0
2003,"Copper River","pink",NA,"Subsistence",NA,16.25
2003,"Copper River","sockeye",NA,"Personal Use",NA,84789.99
2003,"Copper River","sockeye",NA,"Subsistence",NA,67752.43
2003,"Kodiak","chinook",NA,"Subsistence",NA,500
2003,"Kodiak","chum",NA,"Subsistence",NA,384
2003,"Kodiak","coho",NA,"Subsistence",NA,6096
2003,"Kodiak","pink",NA,"Subsistence",NA,1484
2003,"Kodiak","sockeye",NA,"Subsistence",NA,32104
2003,"Kotzebue","chinook",NA,"Subsistence",NA,577.27
2003,"Kotzebue","chum",NA,"Subsistence",NA,58959.69
2003,"Kotzebue","coho",NA,"Subsistence",NA,3468.86
2003,"Kotzebue","pink",NA,"Subsistence",NA,1858.74
2003,"Kotzebue","sockeye",NA,"Subsistence",NA,449.41
2003,"Kuskokwim","chinook",NA,"Subsistence",NA,70672.63
2003,"Kuskokwim","chum",NA,"Subsistence",NA,46716.18
2003,"Kuskokwim","coho",NA,"Subsistence",NA,36985.16
2003,"Kuskokwim","pink",NA,"Subsistence",NA,0
2003,"Kuskokwim","sockeye",NA,"Subsistence",NA,33816.61
2003,"Norton Sound","chinook",NA,"Subsistence",NA,10828.44
2003,"Norton Sound","chum",NA,"Subsistence",NA,32246.69
2003,"Norton Sound","coho",NA,"Subsistence",NA,30245.79
2003,"Norton Sound","pink",NA,"Subsistence",NA,103669.2
2003,"Norton Sound","sockeye",NA,"Subsistence",NA,10439.57
2003,"Prince William Sound","chinook",NA,"Subsistence",NA,0
2003,"Prince William Sound","chum",NA,"Subsistence",NA,3
2003,"Prince William Sound","coho",NA,"Subsistence",NA,0
2003,"Prince William Sound","pink",NA,"Subsistence",NA,0
2003,"Prince William Sound","sockeye",NA,"Subsistence",NA,48
2003,"Southeast","chinook",NA,"Personal Use",NA,151.22
2003,"Southeast","chinook",NA,"Subsistence",NA,2934.78
2003,"Southeast","chum",NA,"Personal Use",NA,2199.7
2003,"Southeast","chum",NA,"Subsistence",NA,10350.12
2003,"Southeast","coho",NA,"Personal Use",NA,1107.88
2003,"Southeast","coho",NA,"Subsistence",NA,4995.46
2003,"Southeast","pink",NA,"Personal Use",NA,2334.38
2003,"Southeast","pink",NA,"Subsistence",NA,5453.9
2003,"Southeast","sockeye",NA,"Personal Use",NA,24013.08
2003,"Southeast","sockeye",NA,"Subsistence",NA,105327.59
2003,"Yukon","chinook",NA,"Personal Use",NA,171
2003,"Yukon","chinook",NA,"Subsistence",NA,112409.92
2003,"Yukon","chum",NA,"Personal Use",NA,542
2003,"Yukon","chum",NA,"Subsistence",NA,273786.14
2003,"Yukon","coho",NA,"Personal Use",NA,549
2003,"Yukon","coho",NA,"Subsistence",NA,47155.06
2003,"Yukon","pink",NA,"Personal Use",NA,0
2003,"Yukon","pink",NA,"Subsistence",NA,4334
2003,"Yukon","sockeye",NA,"Personal Use",NA,0
2003,"Yukon","sockeye",NA,"Subsistence",NA,0
2004,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,225.04
2004,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,977.19
2004,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,4742.1
2004,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1046.62
2004,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,14533.04
2004,"Bristol Bay","chinook",NA,"Subsistence",NA,18011.97
2004,"Bristol Bay","chum",NA,"Subsistence",NA,5141.07
2004,"Bristol Bay","coho",NA,"Subsistence",NA,6667.37
2004,"Bristol Bay","pink",NA,"Subsistence",NA,3225.34
2004,"Bristol Bay","sockeye",NA,"Subsistence",NA,93818.84
2004,"Chignik","chinook",NA,"Subsistence",NA,87.56
2004,"Chignik","chum",NA,"Subsistence",NA,202.2
2004,"Chignik","coho",NA,"Subsistence",NA,1981.48
2004,"Chignik","pink",NA,"Subsistence",NA,1047.02
2004,"Chignik","sockeye",NA,"Subsistence",NA,7028.85
2004,"Cook Inlet","chinook",NA,"Personal Use",NA,1105.2
2004,"Cook Inlet","chinook",NA,"Subsistence",NA,2481.93
2004,"Cook Inlet","chum",NA,"Personal Use",NA,517.61
2004,"Cook Inlet","chum",NA,"Subsistence",NA,342.23
2004,"Cook Inlet","coho",NA,"Personal Use",NA,5307.6
2004,"Cook Inlet","coho",NA,"Subsistence",NA,3052.12
2004,"Cook Inlet","pink",NA,"Personal Use",NA,2887.28
2004,"Cook Inlet","pink",NA,"Subsistence",NA,2165.5
2004,"Cook Inlet","sockeye",NA,"Personal Use",NA,350146.92
2004,"Cook Inlet","sockeye",NA,"Subsistence",NA,9392.63
2004,"Copper River","chinook",NA,"Personal Use",NA,2521.37
2004,"Copper River","chinook",NA,"Subsistence",NA,5674.81
2004,"Copper River","chum",NA,"Personal Use",NA,0
2004,"Copper River","chum",NA,"Subsistence",NA,5.24
2004,"Copper River","coho",NA,"Personal Use",NA,2751.18
2004,"Copper River","coho",NA,"Subsistence",NA,955.68
2004,"Copper River","pink",NA,"Personal Use",NA,0
2004,"Copper River","pink",NA,"Subsistence",NA,3.14
2004,"Copper River","sockeye",NA,"Personal Use",NA,111203.48
2004,"Copper River","sockeye",NA,"Subsistence",NA,85714.69
2004,"Kodiak","chinook",NA,"Subsistence",NA,379
2004,"Kodiak","chum",NA,"Subsistence",NA,261
2004,"Kodiak","coho",NA,"Subsistence",NA,5819
2004,"Kodiak","pink",NA,"Subsistence",NA,1395
2004,"Kodiak","sockeye",NA,"Subsistence",NA,30217
2004,"Kotzebue","chinook",NA,"Subsistence",NA,181.03
2004,"Kotzebue","chum",NA,"Subsistence",NA,75437
2004,"Kotzebue","coho",NA,"Subsistence",NA,3662.53
2004,"Kotzebue","pink",NA,"Subsistence",NA,2832.63
2004,"Kotzebue","sockeye",NA,"Subsistence",NA,199.43
2004,"Kuskokwim","chinook",NA,"Subsistence",NA,103183
2004,"Kuskokwim","chum",NA,"Subsistence",NA,68068
2004,"Kuskokwim","coho",NA,"Subsistence",NA,53186
2004,"Kuskokwim","pink",NA,"Subsistence",NA,0
2004,"Kuskokwim","sockeye",NA,"Subsistence",NA,43425
2004,"Norton Sound","chinook",NA,"Subsistence",NA,5970.74
2004,"Norton Sound","chum",NA,"Subsistence",NA,7636.8
2004,"Norton Sound","coho",NA,"Subsistence",NA,15321.67
2004,"Norton Sound","pink",NA,"Subsistence",NA,88317.9
2004,"Norton Sound","sockeye",NA,"Subsistence",NA,9361.49
2004,"Prince William Sound","chinook",NA,"Subsistence",NA,7.2
2004,"Prince William Sound","chum",NA,"Subsistence",NA,164.1
2004,"Prince William Sound","coho",NA,"Subsistence",NA,819.1
2004,"Prince William Sound","pink",NA,"Subsistence",NA,235.9
2004,"Prince William Sound","sockeye",NA,"Subsistence",NA,1298
2004,"Southeast","chinook",NA,"Personal Use",NA,313.42
2004,"Southeast","chinook",NA,"Subsistence",NA,2853.39
2004,"Southeast","chum",NA,"Personal Use",NA,2525.96
2004,"Southeast","chum",NA,"Subsistence",NA,3775.07
2004,"Southeast","coho",NA,"Personal Use",NA,1091.84
2004,"Southeast","coho",NA,"Subsistence",NA,3800.78
2004,"Southeast","pink",NA,"Personal Use",NA,1370.68
2004,"Southeast","pink",NA,"Subsistence",NA,4956.54
2004,"Southeast","sockeye",NA,"Personal Use",NA,21259.44
2004,"Southeast","sockeye",NA,"Subsistence",NA,101579.3
2004,"Yukon","chinook",NA,"Personal Use",NA,227.13
2004,"Yukon","chinook",NA,"Subsistence",NA,112886.76
2004,"Yukon","chum",NA,"Personal Use",NA,488.25
2004,"Yukon","chum",NA,"Subsistence",NA,279948.33
2004,"Yukon","coho",NA,"Personal Use",NA,233.13
2004,"Yukon","coho",NA,"Subsistence",NA,49243.05
2004,"Yukon","pink",NA,"Personal Use",NA,0
2004,"Yukon","pink",NA,"Subsistence",NA,76.33
2004,"Yukon","sockeye",NA,"Personal Use",NA,0
2004,"Yukon","sockeye",NA,"Subsistence",NA,0
2005,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,199.87
2005,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,729.75
2005,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,4512.24
2005,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1580.85
2005,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,15513.56
2005,"Bristol Bay","chinook",NA,"Subsistence",NA,15211.59
2005,"Bristol Bay","chum",NA,"Subsistence",NA,6101.61
2005,"Bristol Bay","coho",NA,"Subsistence",NA,7889.3
2005,"Bristol Bay","pink",NA,"Subsistence",NA,1097.62
2005,"Bristol Bay","sockeye",NA,"Subsistence",NA,98510.58
2005,"Chignik","chinook",NA,"Subsistence",NA,224.09
2005,"Chignik","chum",NA,"Subsistence",NA,353.36
2005,"Chignik","coho",NA,"Subsistence",NA,2111.82
2005,"Chignik","pink",NA,"Subsistence",NA,730.02
2005,"Chignik","sockeye",NA,"Subsistence",NA,8171.07
2005,"Cook Inlet","chinook",NA,"Personal Use",NA,1139.46
2005,"Cook Inlet","chinook",NA,"Subsistence",NA,2047.37
2005,"Cook Inlet","chum",NA,"Personal Use",NA,440.56
2005,"Cook Inlet","chum",NA,"Subsistence",NA,317.86
2005,"Cook Inlet","coho",NA,"Personal Use",NA,4248.07
2005,"Cook Inlet","coho",NA,"Subsistence",NA,2575.27
2005,"Cook Inlet","pink",NA,"Personal Use",NA,2815.83
2005,"Cook Inlet","pink",NA,"Subsistence",NA,1916.71
2005,"Cook Inlet","sockeye",NA,"Personal Use",NA,369833.58
2005,"Cook Inlet","sockeye",NA,"Subsistence",NA,9753.35
2005,"Copper River","chinook",NA,"Personal Use",NA,2155.45
2005,"Copper River","chinook",NA,"Subsistence",NA,3072.31
2005,"Copper River","chum",NA,"Personal Use",NA,0
2005,"Copper River","chum",NA,"Subsistence",NA,0
2005,"Copper River","coho",NA,"Personal Use",NA,1885.02
2005,"Copper River","coho",NA,"Subsistence",NA,267.42
2005,"Copper River","pink",NA,"Personal Use",NA,0
2005,"Copper River","pink",NA,"Subsistence",NA,1
2005,"Copper River","sockeye",NA,"Personal Use",NA,129505.75
2005,"Copper River","sockeye",NA,"Subsistence",NA,94042.85
2005,"Kodiak","chinook",NA,"Subsistence",NA,431
2005,"Kodiak","chum",NA,"Subsistence",NA,592
2005,"Kodiak","coho",NA,"Subsistence",NA,7447
2005,"Kodiak","pink",NA,"Subsistence",NA,2343
2005,"Kodiak","sockeye",NA,"Subsistence",NA,27002
2005,"Kotzebue","chinook",NA,"Subsistence",NA,120.43
2005,"Kotzebue","chum",NA,"Subsistence",NA,52874.43
2005,"Kotzebue","coho",NA,"Subsistence",NA,1727.83
2005,"Kotzebue","pink",NA,"Subsistence",NA,1007.19
2005,"Kotzebue","sockeye",NA,"Subsistence",NA,294.67
2005,"Kuskokwim","chinook",NA,"Subsistence",NA,89544.5
2005,"Kuskokwim","chum",NA,"Subsistence",NA,59226.65
2005,"Kuskokwim","coho",NA,"Subsistence",NA,35766.05
2005,"Kuskokwim","pink",NA,"Subsistence",NA,1343.36
2005,"Kuskokwim","sockeye",NA,"Subsistence",NA,44564.82
2005,"Norton Sound","chinook",NA,"Subsistence",NA,7882.16
2005,"Norton Sound","chum",NA,"Subsistence",NA,23308.92
2005,"Norton Sound","coho",NA,"Subsistence",NA,25502.55
2005,"Norton Sound","pink",NA,"Subsistence",NA,93074.66
2005,"Norton Sound","sockeye",NA,"Subsistence",NA,9870.07
2005,"Prince William Sound","chinook",NA,"Subsistence",NA,10
2005,"Prince William Sound","chum",NA,"Subsistence",NA,190
2005,"Prince William Sound","coho",NA,"Subsistence",NA,370
2005,"Prince William Sound","pink",NA,"Subsistence",NA,324
2005,"Prince William Sound","sockeye",NA,"Subsistence",NA,617
2005,"Southeast","chinook",NA,"Personal Use",NA,151.36
2005,"Southeast","chinook",NA,"Subsistence",NA,1623.2
2005,"Southeast","chum",NA,"Personal Use",NA,1647.6
2005,"Southeast","chum",NA,"Subsistence",NA,2015.29
2005,"Southeast","coho",NA,"Personal Use",NA,1033.6
2005,"Southeast","coho",NA,"Subsistence",NA,3532.18
2005,"Southeast","pink",NA,"Personal Use",NA,2257.84
2005,"Southeast","pink",NA,"Subsistence",NA,7660.36
2005,"Southeast","sockeye",NA,"Personal Use",NA,20679.95
2005,"Southeast","sockeye",NA,"Subsistence",NA,58707.87
2005,"Yukon","chinook",NA,"Personal Use",NA,138
2005,"Yukon","chinook",NA,"Subsistence",NA,53409
2005,"Yukon","chum",NA,"Personal Use",NA,285
2005,"Yukon","chum",NA,"Subsistence",NA,184793
2005,"Yukon","coho",NA,"Personal Use",NA,107
2005,"Yukon","coho",NA,"Subsistence",NA,27250
2005,"Yukon","pink",NA,"Personal Use",NA,0
2005,"Yukon","pink",NA,"Subsistence",NA,3236
2005,"Yukon","sockeye",NA,"Personal Use",NA,0
2005,"Yukon","sockeye",NA,"Subsistence",NA,0
2006,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,124.81
2006,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,983.61
2006,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,2873.68
2006,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1637.52
2006,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,9928.02
2006,"Bristol Bay","chinook",NA,"Subsistence",NA,12617.43
2006,"Bristol Bay","chum",NA,"Subsistence",NA,5321.35
2006,"Bristol Bay","coho",NA,"Subsistence",NA,5697.39
2006,"Bristol Bay","pink",NA,"Subsistence",NA,2726.45
2006,"Bristol Bay","sockeye",NA,"Subsistence",NA,95201.07
2006,"Chignik","chinook",NA,"Subsistence",NA,258.45
2006,"Chignik","chum",NA,"Subsistence",NA,274.65
2006,"Chignik","coho",NA,"Subsistence",NA,1538.97
2006,"Chignik","pink",NA,"Subsistence",NA,1035.06
2006,"Chignik","sockeye",NA,"Subsistence",NA,8079.38
2006,"Cook Inlet","chinook",NA,"Personal Use",NA,1422.47
2006,"Cook Inlet","chinook",NA,"Subsistence",NA,1973.91
2006,"Cook Inlet","chum",NA,"Personal Use",NA,751.12
2006,"Cook Inlet","chum",NA,"Subsistence",NA,346.25
2006,"Cook Inlet","coho",NA,"Personal Use",NA,5057.56
2006,"Cook Inlet","coho",NA,"Subsistence",NA,2142.44
2006,"Cook Inlet","pink",NA,"Personal Use",NA,12672.6
2006,"Cook Inlet","pink",NA,"Subsistence",NA,2914.8
2006,"Cook Inlet","sockeye",NA,"Personal Use",NA,216247.06
2006,"Cook Inlet","sockeye",NA,"Subsistence",NA,8380.97
2006,"Copper River","chinook",NA,"Personal Use",NA,2598.31
2006,"Copper River","chinook",NA,"Subsistence",NA,4027.58
2006,"Copper River","chum",NA,"Personal Use",NA,0
2006,"Copper River","chum",NA,"Subsistence",NA,0
2006,"Copper River","coho",NA,"Personal Use",NA,2342.7
2006,"Copper River","coho",NA,"Subsistence",NA,292.58
2006,"Copper River","pink",NA,"Personal Use",NA,0
2006,"Copper River","pink",NA,"Subsistence",NA,0
2006,"Copper River","sockeye",NA,"Personal Use",NA,128468.71
2006,"Copper River","sockeye",NA,"Subsistence",NA,84226.56
2006,"Kodiak","chinook",NA,"Subsistence",NA,280
2006,"Kodiak","chum",NA,"Subsistence",NA,441
2006,"Kodiak","coho",NA,"Subsistence",NA,6640
2006,"Kodiak","pink",NA,"Subsistence",NA,1827
2006,"Kodiak","sockeye",NA,"Subsistence",NA,22905
2006,"Kotzebue","chinook",NA,"Subsistence",NA,345.5
2006,"Kotzebue","chum",NA,"Subsistence",NA,54698
2006,"Kotzebue","coho",NA,"Subsistence",NA,4603.4
2006,"Kotzebue","pink",NA,"Subsistence",NA,3608.46
2006,"Kotzebue","sockeye",NA,"Subsistence",NA,2024.74
2006,"Kuskokwim","chinook",NA,"Subsistence",NA,96866.09
2006,"Kuskokwim","chum",NA,"Subsistence",NA,95900.97
2006,"Kuskokwim","coho",NA,"Subsistence",NA,43743.86
2006,"Kuskokwim","pink",NA,"Subsistence",NA,2709.63
2006,"Kuskokwim","sockeye",NA,"Subsistence",NA,49295.2
2006,"Norton Sound","chinook",NA,"Subsistence",NA,6346.91
2006,"Norton Sound","chum",NA,"Subsistence",NA,21847.84
2006,"Norton Sound","coho",NA,"Subsistence",NA,33623.66
2006,"Norton Sound","pink",NA,"Subsistence",NA,74636.3
2006,"Norton Sound","sockeye",NA,"Subsistence",NA,11350.42
2006,"Prince William Sound","chinook",NA,"Subsistence",NA,0
2006,"Prince William Sound","chum",NA,"Subsistence",NA,136
2006,"Prince William Sound","coho",NA,"Subsistence",NA,49
2006,"Prince William Sound","pink",NA,"Subsistence",NA,63
2006,"Prince William Sound","sockeye",NA,"Subsistence",NA,182
2006,"Southeast","chinook",NA,"Personal Use",NA,500.26
2006,"Southeast","chinook",NA,"Subsistence",NA,2212.42
2006,"Southeast","chum",NA,"Personal Use",NA,947.12
2006,"Southeast","chum",NA,"Subsistence",NA,2514.48
2006,"Southeast","coho",NA,"Personal Use",NA,836.86
2006,"Southeast","coho",NA,"Subsistence",NA,2909.92
2006,"Southeast","pink",NA,"Personal Use",NA,2232.76
2006,"Southeast","pink",NA,"Subsistence",NA,4974.08
2006,"Southeast","sockeye",NA,"Personal Use",NA,20343.9
2006,"Southeast","sockeye",NA,"Subsistence",NA,89379.69
2006,"Yukon","chinook",NA,"Personal Use",NA,214
2006,"Yukon","chinook",NA,"Subsistence",NA,48468
2006,"Yukon","chum",NA,"Personal Use",NA,676
2006,"Yukon","chum",NA,"Subsistence",NA,198999
2006,"Yukon","coho",NA,"Personal Use",NA,279
2006,"Yukon","coho",NA,"Subsistence",NA,19706
2006,"Yukon","pink",NA,"Personal Use",NA,0
2006,"Yukon","pink",NA,"Subsistence",NA,4854
2006,"Yukon","sockeye",NA,"Personal Use",NA,0
2006,"Yukon","sockeye",NA,"Subsistence",NA,0
2007,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,113.91
2007,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,540.7
2007,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,2904.84
2007,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1404.96
2007,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,9813.21
2007,"Bristol Bay","chinook",NA,"Subsistence",NA,15444.45
2007,"Bristol Bay","chum",NA,"Subsistence",NA,3991.21
2007,"Bristol Bay","coho",NA,"Subsistence",NA,4879.57
2007,"Bristol Bay","pink",NA,"Subsistence",NA,815.41
2007,"Bristol Bay","sockeye",NA,"Subsistence",NA,99548.5
2007,"Chignik","chinook",NA,"Subsistence",NA,83.81
2007,"Chignik","chum",NA,"Subsistence",NA,164.52
2007,"Chignik","coho",NA,"Subsistence",NA,1936.44
